gml_id,namespace,localId,label,heatConten,emissionHe,diurnalVar,value,q,x,y
ES.169,NL.IMAER,ES.169,NOX (8614),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.35257248,0,0)",0.352572,169227.000,501271.000
ES.170,NL.IMAER,ES.170,NOX (8615),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,13.0905936,0,0)",13.090594,169332.000,490593.000
ES.171,NL.IMAER,ES.171,NOX (8616),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,1.69695216,0,0)",1.696952,169363.000,501396.000
ES.172,NL.IMAER,ES.172,NOX (8617),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.88836912,0,0)",0.888369,169375.000,496903.000
ES.173,NL.IMAER,ES.173,NOX (8618),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,6.9663024,0,0)",6.966302,169457.000,490450.000
ES.174,NL.IMAER,ES.174,NOX (8619),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.184548672,0,0)",0.184549,169488.000,501511.000
ES.175,NL.IMAER,ES.175,NOX (8620),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,10.5614064,0,0)",10.561406,169566.000,490325.000
ES.176,NL.IMAER,ES.176,NOX (8621),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,1.86503904,0,0)",1.865039,169624.000,501636.000
ES.177,NL.IMAER,ES.177,NOX (8622),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.88836912,0,0)",0.888369,169625.000,496898.000
ES.178,NL.IMAER,ES.178,NOX (8623),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,9.492336,0,0)",9.492336,169691.000,490182.000
ES.179,NL.IMAER,ES.179,NOX (8624),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.0164996352,0,0)",0.016500,169749.000,501751.000
ES.180,NL.IMAER,ES.180,NOX (8625),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,8.0322192,0,0)",8.032219,169800.000,490057.000
ES.181,NL.IMAER,ES.181,NOX (8626),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,1.88143776,0,0)",1.881438,169875.000,501867.000
ES.182,NL.IMAER,ES.182,NOX (8627),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.88836912,0,0)",0.888369,169875.000,496893.000
ES.183,NL.IMAER,ES.183,NOX (8628),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,12.0215232,0,0)",12.021523,169925.000,489914.000
ES.184,NL.IMAER,ES.184,NOX (8629),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.151309728,0,0)",0.151310,170010.000,501991.000
ES.185,NL.IMAER,ES.185,NOX (8630),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,5.503032,0,0)",5.503032,170034.000,489789.000
ES.186,NL.IMAER,ES.186,NOX (8631),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.88836912,0,0)",0.888369,170125.000,496888.000
ES.187,NL.IMAER,ES.187,NOX (8632),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,1.73038032,0,0)",1.730380,170135.000,502106.000
ES.188,NL.IMAER,ES.188,NOX (8633),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,14.5507104,0,0)",14.550710,170159.000,489646.000
ES.189,NL.IMAER,ES.189,NOX (8634),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,2.97416016,0,0)",2.974160,170269.000,489521.000
ES.190,NL.IMAER,ES.190,NOX (8635),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.31945968,0,0)",0.319460,170271.000,502231.000
ES.191,NL.IMAER,ES.191,NOX (8636),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.88836912,0,0)",0.888369,170375.000,496883.000
ES.192,NL.IMAER,ES.192,NOX (8637),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,17.0798976,0,0)",17.079898,170394.000,489378.000
ES.193,NL.IMAER,ES.193,NOX (8638),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,1.56229344,0,0)",1.562293,170396.000,502345.000
ES.194,NL.IMAER,ES.194,NOX (8639),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.44528832,0,0)",0.445288,170503.000,489253.000
ES.195,NL.IMAER,ES.195,NOX (8640),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.4872312,0,0)",0.487231,170532.000,502470.000
ES.196,NL.IMAER,ES.196,NOX (8641),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,17.5277088,0,0)",17.527709,170615.000,489125.000
ES.197,NL.IMAER,ES.197,NOX (8642),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.88836912,0,0)",0.888369,170625.000,496878.000
ES.198,NL.IMAER,ES.198,NOX (8643),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,1.39420656,0,0)",1.394207,170657.000,502585.000
ES.199,NL.IMAER,ES.199,NOX (8644),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,2.08358352,0,0)",2.083584,170737.000,488985.000
ES.200,NL.IMAER,ES.200,NOX (8645),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.65531808,0,0)",0.655318,170794.000,502710.000
ES.201,NL.IMAER,ES.201,NOX (8646),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,15.4431792,0,0)",15.443179,170846.000,488860.000
ES.202,NL.IMAER,ES.202,NOX (8647),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.88836912,0,0)",0.888369,170875.000,496873.000
ES.203,NL.IMAER,ES.203,NOX (8648),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,1.22643504,0,0)",1.226435,170919.000,502825.000
ES.204,NL.IMAER,ES.204,NOX (8649),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,4.6137168,0,0)",4.613717,170971.000,488717.000
ES.205,NL.IMAER,ES.205,NOX (8650),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.8230896,0,0)",0.823090,171055.000,502950.000
ES.206,NL.IMAER,ES.206,NOX (8651),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,12.913992,0,0)",12.913992,171080.000,488592.000
ES.207,NL.IMAER,ES.207,NOX (8652),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.88836912,0,0)",0.888369,171125.000,496868.000
ES.208,NL.IMAER,ES.208,NOX (8653),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,1.05834816,0,0)",1.058348,171180.000,503065.000
ES.209,NL.IMAER,ES.209,NOX (8654),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,7.142904,0,0)",7.142904,171205.000,488449.000
ES.210,NL.IMAER,ES.210,NOX (8655),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,10.3848048,0,0)",10.384805,171315.000,488324.000
ES.211,NL.IMAER,ES.211,NOX (8656),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.99117648,0,0)",0.991176,171316.000,503190.000
ES.212,NL.IMAER,ES.212,NOX (8657),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.88836912,0,0)",0.888369,171375.000,496863.000
ES.213,NL.IMAER,ES.213,NOX (8658),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,9.672091199999999,0,0)",9.672091,171440.000,488181.000
ES.214,NL.IMAER,ES.214,NOX (8659),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.8902612799999999,0,0)",0.890261,171441.000,503304.000
ES.215,NL.IMAER,ES.215,NOX (8660),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,7.8556176,0,0)",7.855618,171549.000,488056.000
ES.216,NL.IMAER,ES.216,NOX (8661),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,1.15926336,0,0)",1.159263,171577.000,503429.000
ES.217,NL.IMAER,ES.217,NOX (8662),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.88836912,0,0)",0.888369,171625.000,496858.000
ES.218,NL.IMAER,ES.218,NOX (8663),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,12.1981248,0,0)",12.198125,171674.000,487913.000
ES.219,NL.IMAER,ES.219,NOX (8664),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.7221744,0,0)",0.722174,171702.000,503544.000
ES.220,NL.IMAER,ES.220,NOX (8665),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,5.3264304,0,0)",5.326430,171783.000,487788.000
ES.221,NL.IMAER,ES.221,NOX (8666),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,1.32703488,0,0)",1.327035,171838.000,503669.000
ES.222,NL.IMAER,ES.222,NOX (8667),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.88836912,0,0)",0.888369,171875.000,496853.000
ES.223,NL.IMAER,ES.223,NOX (8668),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,14.7304656,0,0)",14.730466,171908.000,487645.000
ES.224,NL.IMAER,ES.224,NOX (8669),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.55440288,0,0)",0.554403,171963.000,503784.000
ES.225,NL.IMAER,ES.225,NOX (8670),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,2.79692784,0,0)",2.796928,172017.000,487520.000
ES.226,NL.IMAER,ES.226,NOX (8671),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,1.49512176,0,0)",1.495122,172099.000,503909.000
ES.227,NL.IMAER,ES.227,NOX (8672),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.88836912,0,0)",0.888369,172125.000,496848.000
ES.228,NL.IMAER,ES.228,NOX (8673),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,17.2596528,0,0)",17.259653,172142.000,487377.000
ES.229,NL.IMAER,ES.229,NOX (8674),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.38663136,0,0)",0.386631,172224.000,504024.000
ES.230,NL.IMAER,ES.230,NOX (8675),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.26837136,0,0)",0.268371,172252.000,487252.000
ES.231,NL.IMAER,ES.231,NOX (8676),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,1.66289328,0,0)",1.662893,172360.000,504149.000
ES.232,NL.IMAER,ES.232,NOX (8677),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,17.5277088,0,0)",17.527709,172363.000,487125.000
ES.233,NL.IMAER,ES.233,NOX (8678),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.88836912,0,0)",0.888369,172375.000,496843.000
ES.234,NL.IMAER,ES.234,NOX (8679),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.21854448,0,0)",0.218544,172485.000,504263.000
ES.235,NL.IMAER,ES.235,NOX (8680),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,2.26018512,0,0)",2.260185,172486.000,486984.000
ES.236,NL.IMAER,ES.236,NOX (8681),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,15.2665776,0,0)",15.266578,172595.000,486859.000
ES.237,NL.IMAER,ES.237,NOX (8682),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,1.83098016,0,0)",1.830980,172622.000,504388.000
ES.238,NL.IMAER,ES.238,NOX (8683),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.88836912,0,0)",0.888369,172625.000,496838.000
ES.239,NL.IMAER,ES.239,NOX (8684),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,4.7903184,0,0)",4.790318,172720.000,486716.000
ES.240,NL.IMAER,ES.240,NOX (8685),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.050489136,0,0)",0.050489,172747.000,504503.000
ES.241,NL.IMAER,ES.241,NOX (8686),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,12.7373904,0,0)",12.737390,172829.000,486591.000
ES.242,NL.IMAER,ES.242,NOX (8687),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,1.88143776,0,0)",1.881438,172875.000,504621.000
ES.243,NL.IMAER,ES.243,NOX (8688),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.88836912,0,0)",0.888369,172875.000,496833.000
ES.244,NL.IMAER,ES.244,NOX (8689),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,7.3195056,0,0)",7.319506,172954.000,486448.000
ES.245,NL.IMAER,ES.245,NOX (8690),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.117345456,0,0)",0.117345,173008.000,504743.000
ES.246,NL.IMAER,ES.246,NOX (8691),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,10.2082032,0,0)",10.208203,173064.000,486323.000
ES.247,NL.IMAER,ES.247,NOX (8692),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.88836912,0,0)",0.888369,173125.000,496828.000
ES.248,NL.IMAER,ES.248,NOX (8693),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,1.76412384,0,0)",1.764124,173133.000,504858.000
ES.249,NL.IMAER,ES.249,NOX (8694),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,9.8486928,0,0)",9.848693,173189.000,486180.000
ES.250,NL.IMAER,ES.250,NOX (8695),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.2854008,0,0)",0.285401,173269.000,504983.000
ES.251,NL.IMAER,ES.251,NOX (8696),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,7.679016000000001,0,0)",7.679016,173298.000,486055.000
ES.252,NL.IMAER,ES.252,NOX (8697),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.88836912,0,0)",0.888369,173375.000,496823.000
ES.253,NL.IMAER,ES.253,NOX (8698),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,1.59635232,0,0)",1.596352,173394.000,505097.000
ES.254,NL.IMAER,ES.254,NOX (8699),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,12.37788,0,0)",12.377880,173423.000,485912.000
ES.255,NL.IMAER,ES.255,NOX (8700),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.45317232,0,0)",0.453172,173530.000,505222.000
ES.256,NL.IMAER,ES.256,NOX (8701),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,5.149828800000001,0,0)",5.149829,173532.000,485787.000
ES.257,NL.IMAER,ES.257,NOX (8702),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.88836912,0,0)",0.888369,173625.000,496818.000
ES.258,NL.IMAER,ES.258,NOX (8703),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,1.42826544,0,0)",1.428265,173655.000,505337.000
ES.259,NL.IMAER,ES.259,NOX (8704),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,14.9070672,0,0)",14.907067,173657.000,485644.000
ES.260,NL.IMAER,ES.260,NOX (8705),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,2.61969552,0,0)",2.619696,173766.000,485519.000
ES.261,NL.IMAER,ES.261,NOX (8706),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.6212592,0,0)",0.621259,173791.000,505462.000
ES.262,NL.IMAER,ES.262,NOX (8707),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.88836912,0,0)",0.888369,173875.000,496813.000
ES.263,NL.IMAER,ES.263,NOX (8708),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,17.4362544,0,0)",17.436254,173891.000,485376.000
ES.264,NL.IMAER,ES.264,NOX (8709),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,1.26017856,0,0)",1.260179,173916.000,505577.000
ES.265,NL.IMAER,ES.265,NOX (8710),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.09199051200000001,0,0)",0.091991,174001.000,485251.000
ES.266,NL.IMAER,ES.266,NOX (8711),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.7890307200000001,0,0)",0.789031,174052.000,505702.000
ES.267,NL.IMAER,ES.267,NOX (8712),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,17.5277088,0,0)",17.527709,174110.000,485125.000
ES.268,NL.IMAER,ES.268,NOX (8713),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.88836912,0,0)",0.888369,174125.000,496808.000
ES.269,NL.IMAER,ES.269,NOX (8714),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,1.09240704,0,0)",1.092407,174177.000,505817.000
ES.270,NL.IMAER,ES.270,NOX (8715),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,2.43710208,0,0)",2.437102,174235.000,484983.000
ES.271,NL.IMAER,ES.271,NOX (8716),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.9571176,0,0)",0.957118,174314.000,505942.000
ES.272,NL.IMAER,ES.272,NOX (8717),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,15.089976,0,0)",15.089976,174344.000,484858.000
ES.273,NL.IMAER,ES.273,NOX (8718),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.88836912,0,0)",0.888369,174375.000,496803.000
ES.274,NL.IMAER,ES.274,NOX (8719),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.9243201599999999,0,0)",0.924320,174439.000,506056.000
ES.275,NL.IMAER,ES.275,NOX (8720),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,4.96692,0,0)",4.966920,174469.000,484715.000
ES.276,NL.IMAER,ES.276,NOX (8721),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,1.12520448,0,0)",1.125204,174575.000,506181.000
ES.277,NL.IMAER,ES.277,NOX (8722),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,12.5607888,0,0)",12.560789,174578.000,484590.000
ES.278,NL.IMAER,ES.278,NOX (8723),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.88836912,0,0)",0.888369,174625.000,496798.000
ES.279,NL.IMAER,ES.279,NOX (8724),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.75654864,0,0)",0.756549,174700.000,506296.000
ES.280,NL.IMAER,ES.280,NOX (8725),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,7.4961072,0,0)",7.496107,174703.000,484447.000
ES.281,NL.IMAER,ES.281,NOX (8726),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,10.0316016,0,0)",10.031602,174813.000,484322.000
ES.282,NL.IMAER,ES.282,NOX (8727),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,1.292976,0,0)",1.292976,174836.000,506421.000
ES.283,NL.IMAER,ES.283,NOX (8728),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.88836912,0,0)",0.888369,174875.000,496793.000
ES.284,NL.IMAER,ES.284,NOX (8729),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,12.7752336,0,0)",12.775234,174939.000,484176.000
ES.285,NL.IMAER,ES.285,NOX (8730),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.5884617600000001,0,0)",0.588462,174961.000,506536.000
ES.286,NL.IMAER,ES.286,NOX (8731),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,1.46074752,0,0)",1.460748,175097.000,506661.000
ES.287,NL.IMAER,ES.287,NOX (8732),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.88836912,0,0)",0.888369,175125.000,496788.000
ES.288,NL.IMAER,ES.288,NOX (8733),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.42069024,0,0)",0.420690,175222.000,506776.000
ES.289,NL.IMAER,ES.289,NOX (8734),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,1.6288344,0,0)",1.628834,175358.000,506901.000
ES.290,NL.IMAER,ES.290,NOX (8735),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.88836912,0,0)",0.888369,175375.000,496783.000
ES.291,NL.IMAER,ES.291,NOX (8736),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.25260336,0,0)",0.252603,175483.000,507015.000
ES.292,NL.IMAER,ES.292,NOX (8737),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,1.79692128,0,0)",1.796921,175619.000,507140.000
ES.293,NL.IMAER,ES.293,NOX (8738),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.88836912,0,0)",0.888369,175625.000,496777.000
ES.294,NL.IMAER,ES.294,NOX (8739),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.084611088,0,0)",0.084611,175744.000,507255.000
ES.295,NL.IMAER,ES.295,NOX (8740),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,1.88143776,0,0)",1.881438,175875.000,507375.000
ES.296,NL.IMAER,ES.296,NOX (8741),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.88836912,0,0)",0.888369,175875.000,496773.000
ES.297,NL.IMAER,ES.297,NOX (8742),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.083286576,0,0)",0.083287,176006.000,507495.000
ES.298,NL.IMAER,ES.298,NOX (8743),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.88836912,0,0)",0.888369,176125.000,496768.000
ES.299,NL.IMAER,ES.299,NOX (8744),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,1.79818272,0,0)",1.798183,176131.000,507610.000
ES.300,NL.IMAER,ES.300,NOX (8745),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.251152704,0,0)",0.251153,176267.000,507735.000
ES.301,NL.IMAER,ES.301,NOX (8746),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.88836912,0,0)",0.888369,176375.000,496763.000
ES.302,NL.IMAER,ES.302,NOX (8747),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,1.6304112,0,0)",1.630411,176392.000,507849.000
ES.303,NL.IMAER,ES.303,NOX (8748),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.41911344,0,0)",0.419113,176528.000,507974.000
ES.304,NL.IMAER,ES.304,NOX (8749),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.88836912,0,0)",0.888369,176625.000,496758.000
ES.305,NL.IMAER,ES.305,NOX (8750),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,1.46232432,0,0)",1.462324,176653.000,508089.000
ES.306,NL.IMAER,ES.306,NOX (8751),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.58720032,0,0)",0.587200,176789.000,508214.000
ES.307,NL.IMAER,ES.307,NOX (8752),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.88805376,0,0)",0.888054,176875.000,496753.000
ES.308,NL.IMAER,ES.308,NOX (8753),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,1.29423744,0,0)",1.294237,176914.000,508329.000
ES.309,NL.IMAER,ES.309,NOX (8754),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.000232010352,0,0)",0.000232,177000.000,496750.000
ES.310,NL.IMAER,ES.310,NOX (8755),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.00030101112,0,0)",0.000301,177000.000,496750.000
ES.311,NL.IMAER,ES.311,NOX (8756),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.7549718400000001,0,0)",0.754972,177050.000,508454.000
ES.312,NL.IMAER,ES.312,NOX (8757),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.88805376,0,0)",0.888054,177125.000,496748.000
ES.313,NL.IMAER,ES.313,NOX (8758),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,1.12646592,0,0)",1.126466,177175.000,508569.000
ES.314,NL.IMAER,ES.314,NOX (8759),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.92305872,0,0)",0.923059,177311.000,508694.000
ES.315,NL.IMAER,ES.315,NOX (8760),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.88836912,0,0)",0.888369,177375.000,496743.000
ES.316,NL.IMAER,ES.316,NOX (8761),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.95837904,0,0)",0.958379,177436.000,508808.000
ES.317,NL.IMAER,ES.317,NOX (8762),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,1.09083024,0,0)",1.090830,177572.000,508933.000
ES.318,NL.IMAER,ES.318,NOX (8763),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.88836912,0,0)",0.888369,177625.000,496738.000
ES.319,NL.IMAER,ES.319,NOX (8764),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.79060752,0,0)",0.790608,177697.000,509048.000
ES.320,NL.IMAER,ES.320,NOX (8765),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.5613408,0,0)",0.561341,177827.000,496733.000
ES.321,NL.IMAER,ES.321,NOX (8766),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,1.25891712,0,0)",1.258917,177834.000,509173.000
ES.322,NL.IMAER,ES.322,NOX (8767),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.6225206400000001,0,0)",0.622521,177959.000,509288.000
ES.323,NL.IMAER,ES.323,NOX (8768),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,8.385422399999999,0,0)",8.385422,166302.000,494060.000
ES.324,NL.IMAER,ES.324,NOX (8769),0.000000000000000,153.000000000000000,CONTINUOUS,"(4:0,0.91044432,0,0)",0.910444,166125.000,496968.000
ES.325,NL.IMAER,ES.325,NOX (8770),0.000000000000000,153.000000000000000,CONTINUOUS,"(4:0,10.3942656,0,0)",10.394266,163600.000,493375.000
ES.326,NL.IMAER,ES.326,NOX (8771),0.000000000000000,153.000000000000000,CONTINUOUS,"(4:0,10.4194944,0,0)",10.419494,163600.000,494125.000
ES.327,NL.IMAER,ES.327,NOX (8772),0.000000000000000,153.000000000000000,CONTINUOUS,"(4:0,10.4163408,0,0)",10.416341,163600.000,493875.000
ES.328,NL.IMAER,ES.328,NOX (8773),0.000000000000000,153.000000000000000,CONTINUOUS,"(4:0,10.4478768,0,0)",10.447877,163600.000,494375.000
ES.329,NL.IMAER,ES.329,NOX (8774),0.000000000000000,153.000000000000000,CONTINUOUS,"(4:0,10.4163408,0,0)",10.416341,163600.000,493625.000
